compressor,382,411,44,117,1_20191016A_596.tif.jpeg,833,832
tank,427,378,24,24,1_20191016A_596.tif.jpeg,833,832
compressor,371,419,54,116,1_20191016A_597.tif.jpeg,833,832
tank,423,391,28,24,1_20191016A_597.tif.jpeg,833,832
compressor,366,417,57,123,1_20191016A_598.tif.jpeg,833,832
tank,421,386,27,31,1_20191016A_598.tif.jpeg,833,832
compressor,366,419,52,127,1_20191016A_623.tif.jpeg,833,832
tank,417,389,26,31,1_20191016A_623.tif.jpeg,833,832
compressor,371,415,47,125,1_20191016A_624.tif.jpeg,833,832
tank,419,385,28,31,1_20191016A_624.tif.jpeg,833,832
compressor,375,416,48,133,1_20191016A_625.tif.jpeg,833,832
tank,419,390,34,31,1_20191016A_625.tif.jpeg,833,832
compressor,387,417,52,128,1_20191016A_626.tif.jpeg,833,832
tank,432,389,37,30,1_20191016A_626.tif.jpeg,833,832
compressor,366,419,61,130,1_20191022A_65.tif.jpeg,833,832
tank,417,390,37,31,1_20191022A_65.tif.jpeg,833,832
compressor,362,413,57,138,1_20191022A_66.tif.jpeg,833,832
tank,415,382,34,34,1_20191022A_66.tif.jpeg,833,832
tank,395,372,44,27,2_20191016A_624.tif.jpeg,833,833
processing,382,409,260,117,2_20191016A_624.tif.jpeg,833,833
tank,389,377,46,30,2_20191016A_625.tif.jpeg,833,833
processing,378,417,255,113,2_20191016A_625.tif.jpeg,833,833
tank,384,378,46,35,2_20191016A_626.tif.jpeg,833,833
processing,370,421,255,107,2_20191016A_626.tif.jpeg,833,833
